event_id,event_type,severity,department,employee_id,location,created_at,resolved_at,status,requires_approval
EVT346F5E40,Employee Injury,Critical,IT,EMPC9E56435,San Diego,2024-05-17 00:00:00,2024-05-19 00:00:00,Resolved,Yes
EVT191B2189,Employee Injury,Critical,Quality,EMPDB639EBC,Phoenix,2024-01-04 00:00:00,2024-01-06 00:00:00,Resolved,No
EVTBA32EE3A,Inventory Shortage,Critical,Finance,EMPF1CBB4FF,Los Angeles,2024-02-04 00:00:00,2024-02-07 00:00:00,Resolved,Yes
EVTBB0C1A1B,Power Outage,Critical,Manufacturing,EMP7FA86F91,Philadelphia,2024-05-19 00:00:00,2024-05-21 00:00:00,Resolved,Yes
EVTADAD4BEB,Equipment Failure,Critical,Logistics,EMP5DF981B5,Austin,2024-09-25 00:00:00,2024-09-28 00:00:00,Resolved,No
EVTA4877441,Employee Injury,Critical,Quality,EMPD9789176,Chicago,2024-09-19 00:00:00,2024-09-21 00:00:00,Resolved,No
EVT4A54B051,Cyber Alert,Warning,Finance,EMP9946A788,San Diego,2024-04-28 00:00:00,,Pending,No
EVT4E3195B5,Machine Breakdown,Normal,Finance,EMP52BFEF60,Phoenix,2024-11-24 00:00:00,2024-12-06 00:00:00,Resolved,No
EVT444D98F4,Compliance Issue,Warning,Quality,EMP0E6E63F8,Austin,2024-02-18 00:00:00,,Pending,Yes
EVT8F67D29A,Equipment Failure,Critical,Finance,EMP63A1C27A,Dallas,2024-10-15 00:00:00,,Pending,Yes
EVT64EAEE1D,Vendor Delay,Normal,Finance,EMP4700E817,San Antonio,2024-09-19 00:00:00,2024-09-27 00:00:00,Resolved,No
EVTB04C7C05,Cyber Alert,Warning,Marketing,EMP4A68F634,San Diego,2024-09-30 00:00:00,2024-10-03 00:00:00,Resolved,No
EVT346257CF,Equipment Failure,Normal,Logistics,EMP6958089B,San Antonio,2024-10-28 00:00:00,2024-11-06 00:00:00,Escalated,Yes
EVT971AD498,Cyber Alert,Critical,Sales,EMPFADC6365,Jacksonville,2024-07-03 00:00:00,2024-07-04 00:00:00,Resolved,No
EVTD5D5B418,Equipment Failure,Normal,Procurement,EMPA49FFD4F,Houston,2024-09-19 00:00:00,2024-09-27 00:00:00,Resolved,No
EVT27F014FC,Inventory Shortage,Normal,Logistics,EMP9FBF2B5B,San Jose,2024-02-21 00:00:00,2024-03-07 00:00:00,Resolved,Yes
EVT38CC57B8,Vendor Delay,Warning,HR,EMP350AC0F6,New York,2024-05-02 00:00:00,,Pending,No
EVT1FF5924B,Compliance Issue,Critical,Manufacturing,EMPAC42687B,Phoenix,2024-02-09 00:00:00,2024-02-10 00:00:00,Resolved,Yes
EVT9AFE5AC8,Employee Injury,Critical,IT,EMP5A6F7568,Chicago,2024-12-19 00:00:00,2024-12-22 00:00:00,Resolved,Yes
EVTFA081967,Power Outage,Critical,Procurement,EMP9B89BF7F,Jacksonville,2024-08-07 00:00:00,2024-08-08 00:00:00,Resolved,Yes
EVT08C34A97,Vendor Delay,Critical,Sales,EMP2CC196D2,Dallas,2024-09-01 00:00:00,2024-09-04 00:00:00,Resolved,No
EVT01D88BAD,Machine Breakdown,Critical,Operations,EMPDCE032C1,Los Angeles,2024-05-19 00:00:00,2024-05-20 00:00:00,Resolved,Yes
EVT73BE17E3,Cyber Alert,Normal,Quality,EMP677EB65F,Phoenix,2024-07-10 00:00:00,2024-07-17 00:00:00,Resolved,Yes
EVT3349346F,Vendor Delay,Normal,Marketing,EMP4EB07C49,New York,2024-12-21 00:00:00,,Pending,No
EVT963DA82D,Employee Injury,Critical,HR,EMP8491D5CE,San Diego,2024-07-13 00:00:00,2024-07-14 00:00:00,Resolved,No
EVT28518CB2,Customer Escalation,Normal,IT,EMP025EC06B,San Antonio,2024-01-30 00:00:00,,Pending,No
EVT2A6C59CA,Purchase Request,Normal,Marketing,EMP5ED24F8E,Dallas,2024-05-15 00:00:00,2024-05-28 00:00:00,Resolved,No
EVT25119593,Equipment Failure,Warning,Sales,EMPF89D7930,Dallas,2024-07-06 00:00:00,2024-07-12 00:00:00,Resolved,Yes
EVT2CEE16A8,Cyber Alert,Critical,Manufacturing,EMP58B4A5B2,Dallas,2024-04-30 00:00:00,,Pending,No
EVTA1952B1B,Customer Escalation,Critical,Finance,EMPE2F15F53,Austin,2024-11-15 00:00:00,2024-11-16 00:00:00,Resolved,No
EVT0912F435,Cyber Alert,Critical,Procurement,EMPB994A18F,Austin,2024-07-07 00:00:00,2024-07-08 00:00:00,Resolved,No
EVTF1605B08,Inventory Shortage,Normal,Procurement,EMP6F9A90CE,Jacksonville,2024-04-04 00:00:00,2024-04-15 00:00:00,Resolved,No
EVT42C60DF4,Customer Escalation,Critical,Manufacturing,EMPB650D171,San Diego,2024-12-12 00:00:00,,Pending,No
EVT49298F36,Employee Injury,Warning,Procurement,EMP7C3A490D,Phoenix,2024-03-10 00:00:00,,Pending,No
EVTAFA40942,Equipment Failure,Warning,IT,EMP9D1D72E2,Dallas,2024-08-16 00:00:00,2024-08-22 00:00:00,Resolved,No
EVT1F2CFCE9,Employee Injury,Critical,Logistics,EMP37F30689,New York,2024-11-14 00:00:00,,Pending,Yes
EVT100A539C,Power Outage,Critical,Procurement,EMP7D9D09B7,New York,2024-10-10 00:00:00,2024-10-13 00:00:00,Resolved,No
EVT5192A62C,Purchase Request,Normal,Manufacturing,EMP3E013FEB,San Antonio,2024-08-21 00:00:00,2024-09-05 00:00:00,Resolved,No
EVT9C426DD0,Compliance Issue,Critical,IT,EMP1D8A967A,Dallas,2024-07-05 00:00:00,2024-07-08 00:00:00,Resolved,Yes
EVTAC5A851A,Cyber Alert,Critical,Sales,EMP89774A49,Jacksonville,2024-03-09 00:00:00,,Pending,No
EVT135D29C2,Equipment Failure,Warning,IT,EMPA314E820,San Diego,2024-02-07 00:00:00,2024-02-10 00:00:00,Resolved,Yes
EVT2F53F812,Compliance Issue,Warning,Operations,EMP05D23C55,San Jose,2024-12-03 00:00:00,2024-12-10 00:00:00,Resolved,No
EVTA90096FD,Equipment Failure,Warning,Procurement,EMP59177B4E,New York,2024-03-16 00:00:00,2024-03-22 00:00:00,Resolved,No
EVT144F06FD,Machine Breakdown,Warning,Finance,EMPDC59410D,Los Angeles,2024-02-06 00:00:00,2024-02-11 00:00:00,Resolved,No
EVT3AFE8FEE,Equipment Failure,Normal,Operations,EMPA7D8B106,Phoenix,2024-02-09 00:00:00,,Pending,No
EVT51F30D75,Compliance Issue,Warning,Quality,EMP69098DD7,San Antonio,2024-04-02 00:00:00,2024-04-08 00:00:00,Resolved,No
EVTBDD9DD4B,Compliance Issue,Warning,Marketing,EMPA4BE5486,Jacksonville,2024-06-17 00:00:00,2024-06-24 00:00:00,Resolved,No
EVT2703E5C5,Vendor Delay,Critical,Quality,EMPC4CA1ABA,San Diego,2024-06-20 00:00:00,,Pending,No
EVT8E3391CB,Power Outage,Critical,Quality,EMPEB98F83F,Jacksonville,2024-09-10 00:00:00,2024-09-12 00:00:00,Resolved,No
EVT5BE13945,Inventory Shortage,Warning,Quality,EMPEF312008,San Jose,2024-01-30 00:00:00,,Pending,No
EVT290E1162,Employee Injury,Warning,IT,EMPC963D50E,Philadelphia,2024-03-27 00:00:00,2024-04-02 00:00:00,Resolved,Yes
EVT86997DB5,Inventory Shortage,Critical,Marketing,EMP20236194,Dallas,2024-08-16 00:00:00,2024-08-18 00:00:00,Resolved,No
EVT4BFE149C,Power Outage,Warning,Marketing,EMP8B6EEF4A,San Antonio,2024-08-12 00:00:00,2024-08-16 00:00:00,Resolved,No
EVT5204EA6A,Inventory Shortage,Critical,IT,EMP981E0684,New York,2024-02-19 00:00:00,2024-02-21 00:00:00,Resolved,No
EVTCD553F77,Power Outage,Critical,Finance,EMP1D6D372C,Chicago,2024-07-07 00:00:00,,Pending,Yes
EVT552089E2,Machine Breakdown,Critical,HR,EMP112985E2,San Diego,2024-09-29 00:00:00,2024-10-02 00:00:00,Resolved,No
EVT721CAFA7,Employee Injury,Critical,Quality,EMP42121C76,Jacksonville,2024-02-25 00:00:00,2024-02-27 00:00:00,Resolved,No
EVT79F0E954,Equipment Failure,Warning,Sales,EMP2D67E6C6,Dallas,2024-12-03 00:00:00,2024-12-07 00:00:00,Resolved,Yes
EVT5141CA5E,Customer Escalation,Warning,Operations,EMPE6192F5D,Houston,2024-11-14 00:00:00,2024-11-21 00:00:00,Resolved,No
EVT0C07712F,Customer Escalation,Warning,Procurement,EMP0745C19C,Los Angeles,2024-04-02 00:00:00,,Pending,No
EVTE9518EFE,Compliance Issue,Warning,Quality,EMPB8B2E505,Los Angeles,2024-03-19 00:00:00,2024-03-26 00:00:00,Resolved,No
EVTA594185E,Purchase Request,Normal,Sales,EMP27BBC15C,Houston,2024-02-01 00:00:00,2024-02-10 00:00:00,Resolved,Yes
EVTBB8A7C2A,Employee Injury,Critical,Manufacturing,EMPD8ADE0EA,New York,2024-12-01 00:00:00,,Pending,No
EVT575B4EA0,Vendor Delay,Warning,Logistics,EMP39DBE3B3,Dallas,2024-07-24 00:00:00,2024-07-29 00:00:00,Resolved,Yes
EVT20381308,Machine Breakdown,Warning,Manufacturing,EMP6FEE50F8,Jacksonville,2024-09-09 00:00:00,,Pending,No
EVTCD5E7809,Compliance Issue,Warning,Manufacturing,EMP8F4ECD2C,Phoenix,2024-08-11 00:00:00,2024-08-18 00:00:00,Resolved,No
EVT3EEA3E2E,Compliance Issue,Warning,HR,EMP3084ED3F,Dallas,2024-02-10 00:00:00,2024-02-15 00:00:00,Resolved,No
EVTF7433F9A,Compliance Issue,Critical,IT,EMPB4AE3E88,Jacksonville,2024-09-28 00:00:00,2024-09-30 00:00:00,Resolved,No
EVT6BAB87AE,Cyber Alert,Critical,Quality,EMPF2CE45EC,San Jose,2024-11-30 00:00:00,2024-12-01 00:00:00,Resolved,Yes
EVT0F2D0452,Machine Breakdown,Critical,Sales,EMP0C3F3AFF,Phoenix,2024-04-18 00:00:00,,Pending,No
EVTF49574B3,Equipment Failure,Critical,Quality,EMP9E33FEE0,San Antonio,2024-06-19 00:00:00,2024-06-22 00:00:00,Resolved,Yes
EVT5F78C16C,Purchase Request,Normal,Logistics,EMP3EECA29E,Phoenix,2024-10-15 00:00:00,,Pending,Yes
EVT8CC5B971,Vendor Delay,Normal,Finance,EMP704025B3,Chicago,2024-06-13 00:00:00,2024-06-22 00:00:00,Resolved,No
EVTECE81C26,Cyber Alert,Warning,Procurement,EMP372496BF,Los Angeles,2024-04-22 00:00:00,2024-04-27 00:00:00,Resolved,Yes
EVTAE713162,Cyber Alert,Warning,Manufacturing,EMPC71D4468,San Antonio,2024-10-01 00:00:00,,Pending,Yes
EVTF8E49DB8,Machine Breakdown,Critical,Quality,EMPD7A8D0D1,Philadelphia,2024-12-15 00:00:00,2024-12-16 00:00:00,Resolved,Yes
EVTF1B56371,Power Outage,Critical,Finance,EMP7DA3EBA9,San Diego,2024-03-21 00:00:00,2024-03-23 00:00:00,Resolved,Yes
EVT0974BA8D,Cyber Alert,Critical,HR,EMP2AE25EA3,Austin,2024-09-15 00:00:00,2024-09-17 00:00:00,Resolved,No
EVT01330DB7,Employee Injury,Critical,Marketing,EMP9CA97EBB,Dallas,2024-08-13 00:00:00,2024-08-15 00:00:00,Resolved,No
EVT77546695,Equipment Failure,Warning,Marketing,EMP8A0B6FFA,Houston,2024-02-27 00:00:00,,Pending,No
EVTADA557A3,Inventory Shortage,Normal,Manufacturing,EMPCD5A0BC8,San Diego,2024-12-08 00:00:00,2024-12-22 00:00:00,Resolved,No
EVTFF072744,Cyber Alert,Normal,Finance,EMP4A3FF32D,Jacksonville,2024-03-29 00:00:00,2024-04-12 00:00:00,Resolved,Yes
EVTF433D0CF,Customer Escalation,Warning,Logistics,EMP42C62C57,Houston,2024-11-25 00:00:00,2024-12-02 00:00:00,Resolved,Yes
EVT13BF7D24,Power Outage,Critical,IT,EMPDA02D626,Phoenix,2024-11-03 00:00:00,2024-11-04 00:00:00,Resolved,Yes
EVT19DA5F9C,Purchase Request,Warning,HR,EMP7B4FFD12,New York,2024-11-19 00:00:00,2024-11-25 00:00:00,Resolved,No
EVT3913CB2E,Cyber Alert,Critical,Procurement,EMP0617BC09,San Diego,2024-08-21 00:00:00,,Pending,Yes
EVTD70503D8,Vendor Delay,Critical,Logistics,EMPD9C1F219,Austin,2024-08-19 00:00:00,,Pending,No
EVT0CFA475A,Vendor Delay,Warning,Quality,EMP331181C0,Dallas,2024-10-13 00:00:00,,Pending,No
EVTBBC04F90,Machine Breakdown,Normal,Procurement,EMP5AFD29C0,Los Angeles,2024-07-18 00:00:00,,Pending,Yes
EVT60E895F3,Inventory Shortage,Critical,Finance,EMP800AD1A3,Jacksonville,2024-02-18 00:00:00,2024-02-20 00:00:00,Resolved,Yes
EVTB686B60B,Purchase Request,Normal,Finance,EMPD9C3F89F,Houston,2024-03-20 00:00:00,2024-03-28 00:00:00,Resolved,No
EVT01C8A605,Power Outage,Critical,IT,EMPC563ED09,San Jose,2024-11-27 00:00:00,2024-11-29 00:00:00,Resolved,No
EVT11B080E5,Inventory Shortage,Normal,Logistics,EMPD31F8AF0,San Diego,2024-05-11 00:00:00,,Pending,Yes
EVT22162AA4,Machine Breakdown,Warning,Sales,EMP6C481A63,San Antonio,2024-08-25 00:00:00,2024-08-31 00:00:00,Resolved,No
EVTB236FEBA,Vendor Delay,Critical,Quality,EMP5DD9EA93,San Jose,2024-02-03 00:00:00,2024-02-04 00:00:00,Resolved,No
EVT9B6FAD2F,Machine Breakdown,Critical,Marketing,EMPD5CF9D04,Jacksonville,2024-03-21 00:00:00,2024-03-23 00:00:00,Resolved,No
EVTA5584312,Employee Injury,Warning,Quality,EMP41878B89,Philadelphia,2024-09-27 00:00:00,2024-10-03 00:00:00,Resolved,No
EVT2B515F86,Power Outage,Critical,Marketing,EMP49F80FAE,Philadelphia,2024-03-08 00:00:00,2024-03-11 00:00:00,Resolved,No
EVT9E071210,Employee Injury,Warning,HR,EMP8124AAAD,Phoenix,2024-02-06 00:00:00,2024-02-09 00:00:00,Resolved,Yes
EVT6CE33606,Machine Breakdown,Warning,Procurement,EMP04937E07,Chicago,2024-02-13 00:00:00,2024-02-20 00:00:00,Resolved,No
EVT93924673,Employee Injury,Critical,HR,EMPF326B196,Phoenix,2024-08-24 00:00:00,2024-08-25 00:00:00,Resolved,No
EVTEFDF5716,Compliance Issue,Normal,Manufacturing,EMPA88520D5,San Antonio,2024-09-03 00:00:00,2024-09-14 00:00:00,Resolved,No
EVT5B9F9EA1,Machine Breakdown,Critical,HR,EMP457BB008,San Diego,2024-05-15 00:00:00,2024-05-18 00:00:00,Resolved,No
EVTE3D1968B,Employee Injury,Critical,Sales,EMP81D82BD9,Houston,2024-06-26 00:00:00,2024-06-28 00:00:00,Resolved,Yes
EVT0CB5597B,Equipment Failure,Warning,Procurement,EMP5167DD82,San Diego,2024-03-31 00:00:00,,Pending,No
EVT5A8B75E7,Vendor Delay,Normal,Procurement,EMP155BEFF8,Austin,2024-04-03 00:00:00,2024-04-14 00:00:00,Resolved,No
EVT0C373385,Cyber Alert,Critical,Sales,EMPCE6141A4,San Antonio,2024-10-16 00:00:00,2024-10-19 00:00:00,Resolved,No
EVTF5BE8BB3,Cyber Alert,Warning,HR,EMPA730709E,San Jose,2024-09-13 00:00:00,,Pending,No
EVT25D6CF15,Purchase Request,Normal,IT,EMP39E538E8,Chicago,2024-05-11 00:00:00,,Pending,No
EVT0FD64308,Equipment Failure,Critical,Finance,EMP4207765C,San Diego,2024-01-21 00:00:00,2024-01-24 00:00:00,Resolved,No
EVT41E5F23B,Inventory Shortage,Normal,Sales,EMP73F4A547,San Antonio,2024-04-08 00:00:00,2024-04-16 00:00:00,Resolved,No
EVT5B9AC078,Power Outage,Critical,Finance,EMP14CEFE90,New York,2024-05-05 00:00:00,,Pending,No
EVT13D9A40A,Cyber Alert,Critical,Procurement,EMPF6841E8C,Dallas,2024-12-25 00:00:00,2024-12-27 00:00:00,Resolved,No
EVTEEB9825F,Customer Escalation,Warning,IT,EMP1FC63C2E,Dallas,2024-03-24 00:00:00,2024-03-27 00:00:00,Resolved,No
EVT60DC094A,Machine Breakdown,Critical,Sales,EMP093211FE,New York,2024-03-08 00:00:00,2024-03-09 00:00:00,Resolved,No
EVT8EEA3DDD,Cyber Alert,Critical,Operations,EMP3C43D504,Dallas,2024-01-01 00:00:00,,Pending,No
EVT2247B995,Equipment Failure,Warning,HR,EMPA8A88A72,Houston,2024-11-19 00:00:00,,Pending,No
EVT95074904,Compliance Issue,Warning,Procurement,EMPE1E82D78,Houston,2024-07-20 00:00:00,2024-07-26 00:00:00,Resolved,Yes
EVT3DDCD04F,Vendor Delay,Critical,Sales,EMP439296A6,San Antonio,2024-02-18 00:00:00,2024-02-21 00:00:00,Resolved,No
EVT8BF8B6B7,Inventory Shortage,Normal,IT,EMP39F27448,San Diego,2024-12-13 00:00:00,2024-12-26 00:00:00,Resolved,No
EVT569751D8,Equipment Failure,Warning,Marketing,EMP6A1EF653,Austin,2024-09-30 00:00:00,,Pending,No
EVTE37BFACB,Inventory Shortage,Warning,Manufacturing,EMP4BA2B2CC,Jacksonville,2024-03-07 00:00:00,2024-03-12 00:00:00,Resolved,No
EVT7816697A,Compliance Issue,Warning,Marketing,EMP5EEA1328,San Jose,2024-09-08 00:00:00,2024-09-12 00:00:00,Resolved,Yes
EVT4483B4C3,Equipment Failure,Critical,Operations,EMPECCA11FA,Dallas,2024-07-01 00:00:00,2024-07-03 00:00:00,Resolved,No
EVT13288052,Power Outage,Critical,Procurement,EMP5D6851EC,Austin,2024-09-12 00:00:00,,Pending,No
EVT2E94B33E,Machine Breakdown,Warning,Manufacturing,EMPE81BE3DC,San Antonio,2024-04-12 00:00:00,,Pending,No
EVTC0B0601D,Cyber Alert,Normal,Procurement,EMP599CCB12,Austin,2024-12-19 00:00:00,,Pending,No
EVT300BDB84,Purchase Request,Normal,Quality,EMPFADAA0E2,San Jose,2024-06-03 00:00:00,,Pending,Yes
EVT393FE530,Compliance Issue,Warning,HR,EMPF1172046,Dallas,2024-08-07 00:00:00,2024-08-11 00:00:00,Resolved,No
EVT15BFC44C,Employee Injury,Critical,Marketing,EMP22CFCAEB,Dallas,2024-09-30 00:00:00,2024-10-02 00:00:00,Resolved,No
EVTB5695A5C,Vendor Delay,Critical,Manufacturing,EMP2DB11931,Austin,2024-06-10 00:00:00,2024-06-11 00:00:00,Resolved,Yes
EVT932A371A,Customer Escalation,Warning,Logistics,EMP9F78F913,Dallas,2024-02-25 00:00:00,2024-02-28 00:00:00,Resolved,No
EVT51F7F19B,Vendor Delay,Warning,Procurement,EMPCE8AEA97,Jacksonville,2024-04-15 00:00:00,2024-04-20 00:00:00,Escalated,No
EVTF17BCA38,Cyber Alert,Warning,Marketing,EMPEBA3C66D,Philadelphia,2024-11-10 00:00:00,,Pending,No
EVTBBC71801,Customer Escalation,Warning,Quality,EMP72A9B077,Phoenix,2024-05-20 00:00:00,2024-05-23 00:00:00,Resolved,Yes
EVT22FF92C2,Inventory Shortage,Warning,Procurement,EMP4FEB21BA,San Antonio,2024-01-11 00:00:00,2024-01-17 00:00:00,Resolved,Yes
EVT851ADB9F,Power Outage,Critical,Quality,EMP50618BFD,Phoenix,2024-09-24 00:00:00,,Pending,Yes
EVT35E3D6FA,Vendor Delay,Normal,Finance,EMP8F923E48,San Diego,2024-03-21 00:00:00,2024-04-05 00:00:00,Resolved,No
EVT245CBA04,Customer Escalation,Warning,Procurement,EMP7D8A4158,Austin,2024-08-11 00:00:00,,Pending,No
EVT322EE62F,Machine Breakdown,Warning,Manufacturing,EMPF359192F,San Antonio,2024-07-18 00:00:00,2024-07-22 00:00:00,Resolved,No
EVT3CA130D2,Purchase Request,Critical,Logistics,EMP43934201,San Jose,2024-02-26 00:00:00,2024-02-28 00:00:00,Resolved,Yes
EVT2183E17E,Machine Breakdown,Critical,Logistics,EMPE8D6FF50,Chicago,2024-08-31 00:00:00,2024-09-03 00:00:00,Resolved,Yes
EVTA46F600F,Vendor Delay,Warning,Procurement,EMP439296A6,San Diego,2024-11-03 00:00:00,2024-11-09 00:00:00,Resolved,No
EVTBCC8D534,Inventory Shortage,Warning,Finance,EMP3434258C,Los Angeles,2024-03-12 00:00:00,2024-03-19 00:00:00,Resolved,Yes
EVT70B9DAFF,Vendor Delay,Normal,Quality,EMPB183E01D,San Antonio,2024-10-17 00:00:00,,Pending,No
EVTC9A91A67,Equipment Failure,Warning,Procurement,EMPE04C0F31,Dallas,2024-08-27 00:00:00,2024-09-01 00:00:00,Resolved,No
EVTA256E828,Equipment Failure,Normal,HR,EMP966D92BA,San Jose,2024-06-10 00:00:00,2024-06-25 00:00:00,Resolved,Yes
EVT2F766B58,Customer Escalation,Warning,HR,EMPBD4D5234,Los Angeles,2024-12-04 00:00:00,2024-12-10 00:00:00,Resolved,No
EVT265F9E67,Power Outage,Warning,Quality,EMPB7D8AB46,Philadelphia,2024-04-13 00:00:00,2024-04-16 00:00:00,Resolved,Yes
EVT03AD37F6,Vendor Delay,Normal,Operations,EMPBBA2D40C,Austin,2024-09-24 00:00:00,2024-10-08 00:00:00,Resolved,Yes
EVTB05BA236,Power Outage,Critical,Marketing,EMPB322B223,Jacksonville,2024-10-12 00:00:00,2024-10-15 00:00:00,Escalated,Yes
EVT2EDBE5B9,Vendor Delay,Critical,Operations,EMPEE6CC4E6,Chicago,2024-01-07 00:00:00,2024-01-09 00:00:00,Resolved,No
EVTF8C78CDA,Cyber Alert,Critical,Logistics,EMP6D5FCF16,Jacksonville,2024-11-14 00:00:00,2024-11-17 00:00:00,Resolved,Yes
EVT391CCBFA,Compliance Issue,Critical,Marketing,EMPAE1ADA1A,Houston,2024-02-14 00:00:00,2024-02-15 00:00:00,Resolved,No
EVTCF59D848,Equipment Failure,Critical,Operations,EMPD9FC7143,Philadelphia,2024-02-03 00:00:00,2024-02-05 00:00:00,Escalated,No
EVT62B2C9AC,Compliance Issue,Warning,HR,EMP5693D3D3,San Diego,2024-07-25 00:00:00,2024-07-31 00:00:00,Escalated,No
EVT181C9305,Vendor Delay,Warning,Finance,EMP9FBB2844,Houston,2024-06-15 00:00:00,2024-06-20 00:00:00,Resolved,No
EVTC8455809,Purchase Request,Normal,Logistics,EMP06F4D180,Austin,2024-04-28 00:00:00,2024-05-08 00:00:00,Resolved,No
EVT05DA364D,Inventory Shortage,Warning,Finance,EMP4EE04C89,Philadelphia,2024-09-20 00:00:00,2024-09-23 00:00:00,Resolved,Yes
EVTC8EED890,Machine Breakdown,Normal,Marketing,EMP239C4403,San Diego,2024-06-25 00:00:00,,Pending,Yes
EVT6399EF66,Customer Escalation,Warning,Logistics,EMPA8029E62,Chicago,2024-06-16 00:00:00,2024-06-19 00:00:00,Resolved,No
EVT332D3067,Compliance Issue,Warning,Marketing,EMP55FB6AC0,Philadelphia,2024-04-21 00:00:00,2024-04-24 00:00:00,Resolved,No
EVTA8C11011,Power Outage,Critical,HR,EMP49A436A4,New York,2024-12-20 00:00:00,2024-12-22 00:00:00,Resolved,No
EVT100E2B35,Compliance Issue,Warning,Manufacturing,EMP5B14C190,San Diego,2024-04-13 00:00:00,2024-04-19 00:00:00,Resolved,Yes
EVT22706999,Machine Breakdown,Warning,Finance,EMP6BB7C49E,Austin,2024-12-26 00:00:00,,Pending,No
EVTD8D3547C,Purchase Request,Normal,Quality,EMPAF849AA4,Austin,2024-02-14 00:00:00,2024-02-24 00:00:00,Resolved,No
EVT762F2B75,Equipment Failure,Critical,Finance,EMP9D5E6A9B,Houston,2024-12-19 00:00:00,2024-12-21 00:00:00,Resolved,No
EVTA3F1DE42,Vendor Delay,Critical,Procurement,EMPB65F7EC7,New York,2024-01-13 00:00:00,2024-01-16 00:00:00,Resolved,No
EVT7134A011,Cyber Alert,Warning,Quality,EMP6C501E75,Houston,2024-08-21 00:00:00,2024-08-25 00:00:00,Resolved,No
EVT4FCC1832,Inventory Shortage,Warning,Finance,EMP405E9DCB,Jacksonville,2024-05-26 00:00:00,2024-05-31 00:00:00,Resolved,Yes
EVTEC2EB271,Cyber Alert,Critical,Marketing,EMP4BE1BF99,Jacksonville,2024-10-13 00:00:00,2024-10-14 00:00:00,Resolved,No
EVTEEDEB950,Customer Escalation,Critical,Quality,EMPF82795B4,Dallas,2024-01-01 00:00:00,,Pending,No
EVTC10B5556,Cyber Alert,Warning,Logistics,EMP2B75EFA7,Austin,2024-04-08 00:00:00,2024-04-14 00:00:00,Resolved,No
EVT7D7C4CB8,Purchase Request,Normal,Operations,EMPC2968E0B,San Jose,2024-01-12 00:00:00,2024-01-21 00:00:00,Escalated,Yes
EVT8EBF49BC,Compliance Issue,Warning,Manufacturing,EMP3DD13239,San Jose,2024-03-01 00:00:00,2024-03-08 00:00:00,Resolved,No
EVT0FE6587E,Compliance Issue,Normal,Marketing,EMP4EDAB589,Jacksonville,2024-04-16 00:00:00,,Pending,Yes
EVTACE4936B,Equipment Failure,Critical,HR,EMP48C8C5E4,New York,2024-07-17 00:00:00,,Pending,No
EVTF5D5CCB0,Compliance Issue,Warning,Procurement,EMP3F26BF98,Houston,2024-08-11 00:00:00,2024-08-15 00:00:00,Escalated,Yes
EVT7AA1A327,Compliance Issue,Normal,Marketing,EMPF0A85B1C,Phoenix,2024-03-02 00:00:00,2024-03-09 00:00:00,Resolved,No
EVTF793CE28,Power Outage,Critical,Finance,EMP4D4CD89B,San Diego,2024-04-20 00:00:00,2024-04-22 00:00:00,Resolved,No
EVT3BB3AA5A,Inventory Shortage,Normal,Operations,EMP38C0591C,Philadelphia,2024-12-06 00:00:00,2024-12-18 00:00:00,Resolved,No
EVT3780B05A,Vendor Delay,Warning,Logistics,EMP89FECAAC,San Diego,2024-04-10 00:00:00,2024-04-15 00:00:00,Resolved,No
EVT2D198D4A,Purchase Request,Normal,Logistics,EMP7EB51B31,Austin,2024-11-12 00:00:00,2024-11-26 00:00:00,Resolved,Yes
EVT20474391,Compliance Issue,Critical,HR,EMPDD2A8332,New York,2024-07-10 00:00:00,,Pending,No
EVTFB406E19,Machine Breakdown,Critical,Operations,EMP161CB2FD,Chicago,2024-11-29 00:00:00,2024-12-01 00:00:00,Resolved,Yes
EVTD50F385A,Vendor Delay,Critical,Procurement,EMPFD50DB8A,San Diego,2024-01-06 00:00:00,,Pending,Yes
EVT9064AFD0,Compliance Issue,Critical,Quality,EMP00555684,San Diego,2024-09-30 00:00:00,,Pending,No
EVT72541A9F,Machine Breakdown,Critical,Procurement,EMP39963664,Austin,2024-07-01 00:00:00,,Pending,Yes
EVTF7EBD49C,Machine Breakdown,Warning,Operations,EMP6856E24C,Jacksonville,2024-09-20 00:00:00,2024-09-24 00:00:00,Resolved,Yes
EVT4446FB8E,Machine Breakdown,Warning,Sales,EMPD238226D,San Jose,2024-01-21 00:00:00,2024-01-25 00:00:00,Resolved,No
EVT955D4F12,Vendor Delay,Warning,IT,EMP719ECFB1,San Diego,2024-04-30 00:00:00,2024-05-06 00:00:00,Resolved,No
EVT5CC730D4,Compliance Issue,Critical,Quality,EMP68D11D1E,San Jose,2024-10-05 00:00:00,2024-10-08 00:00:00,Resolved,No
EVT25026353,Purchase Request,Warning,Procurement,EMPA67D318E,Chicago,2024-06-04 00:00:00,2024-06-11 00:00:00,Resolved,No
EVT4306B2D9,Purchase Request,Normal,Sales,EMP1513CBC4,Los Angeles,2024-10-12 00:00:00,,Pending,No
EVT5A82D6B6,Inventory Shortage,Warning,Operations,EMPBF3CD64C,Philadelphia,2024-12-07 00:00:00,2024-12-11 00:00:00,Resolved,Yes
EVT3B953C2B,Customer Escalation,Warning,Sales,EMPAEB2D147,San Antonio,2024-09-16 00:00:00,,Pending,No
